Dates,MOV_AVG_200D,RSI_14D,MOV_AVG_50D,PX_LAST,PX_OPEN,PX_HIGH,PX_LOW,PX_VOLUME,VOLATILITY_30D,BETA_ADJ_OVERRIDABLE,PX_HIGH_LOW_DIFFERENCE
7/14/22,4367.17,42.13,3942.79,3790.38,3763.99,3796.41,3721.56,5.79E+08,26.61,1.04,74.85
7/15/22,4364.72,49.16,3936.54,3863.16,3818,3863.62,3817.18,7.23E+08,26.67,1.03,46.44
7/18/22,4362.08,46.46,3927.15,3830.85,3883.79,3902.44,3818.63,5.94E+08,26.39,1.04,83.81
7/19/22,4360.23,55.15,3922.95,3936.69,3860.73,3939.81,3860.73,6.60E+08,27.81,1.04,79.08
7/20/22,4358.24,56.8,3919.68,3959.9,3935.32,3974.13,3922.03,6.21E+08,27.7,1.04,52.1
7/21/22,4356.73,59.51,3919.83,3998.95,3955.47,3999.29,3927.64,6.34E+08,27.75,1.04,71.65
7/22/22,4354.81,55.91,3919.05,3961.63,3998.43,4012.44,3938.86,5.94E+08,26.96,1.04,73.58
7/25/22,4352.83,56.3,3919.68,3966.84,3965.72,3975.3,3943.46,5.20E+08,25.41,1.04,31.84
7/26/22,4350.44,51.87,3919.5,3921.05,3953.22,3953.22,3910.74,5.75E+08,22.52,1.04,42.48
7/27/22,4348.6,59.55,3919.49,4023.61,3951.43,4039.56,3951.43,6.82E+08,23.59,1.04,88.13
7/28/22,4347.15,62.61,3920.78,4072.43,4026.13,4078.95,3992.97,6.40E+08,23.49,1.04,85.98
7/29/22,4346.05,65.9,3921.61,4130.29,4087.33,4140.15,4079.22,9.90E+08,20.97,1.04,60.93
8/1/22,4344.83,64.67,3925.51,4118.63,4112.38,4144.95,4096.02,6.14E+08,21.07,1.04,48.93
8/2/22,4343.09,61.73,3929.32,4091.19,4104.21,4140.47,4079.81,5.85E+08,20.33,1.04,60.66
8/3/22,4341.51,65.65,3934.39,4155.17,4107.96,4167.66,4107.96,6.53E+08,20.63,1.04,59.7
8/4/22,4339.84,65.28,3937.96,4151.94,4154.85,4161.29,4135.42,5.80E+08,20.58,1.04,25.87
8/5/22,4337.96,64.48,3942.03,4145.19,4115.87,4151.58,4107.31,5.42E+08,18.83,1.04,44.27
8/8/22,4335.98,63.84,3945.26,4140.06,4155.93,4186.62,4128.97,5.32E+08,18.8,1.04,57.65
8/9/22,4333.85,61.58,3946.55,4122.47,4133.11,4137.3,4112.09,5.28E+08,17.6,1.04,25.21
8/10/22,4332.17,67.73,3947.59,4210.24,4181.02,4211.03,4177.26,6.03E+08,18.4,1.04,33.77
8/11/22,4330.38,67.33,3949.09,4207.27,4227.4,4257.91,4201.41,5.23E+08,18.06,1.04,56.5
8/12/22,4328.9,71.67,3952.67,4280.15,4225.02,4280.47,4219.78,5.09E+08,18.41,1.04,60.69
8/15/22,4327.63,72.59,3955.08,4297.14,4269.37,4301.79,4256.9,4.59E+08,18.39,1.04,44.89
8/16/22,4326.18,73.03,3959.01,4305.2,4290.46,4325.28,4277.77,4.82E+08,18.4,1.04,47.51
8/17/22,4324.52,68.41,3962.06,4274.04,4280.4,4302.18,4253.08,4.98E+08,18.37,1.04,49.1
8/18/22,4322.87,69.07,3964.52,4283.74,4273.13,4292.53,4261.98,4.61E+08,18.33,1.04,30.55
8/19/22,4320.86,61.26,3966.78,4228.48,4266.31,4266.31,4218.7,6.46E+08,18.44,1.05,47.61
8/22/22,4318.25,51.08,3969.18,4137.99,4195.08,4195.08,4129.86,5.36E+08,19.55,1.05,65.22
8/23/22,4315.49,50.16,3973.74,4128.73,4133.09,4159.77,4124.03,4.54E+08,19.49,1.05,35.74
8/24/22,4312.71,51.38,3981.56,4140.77,4126.55,4156.56,4119.97,4.66E+08,19.4,1.05,36.59
8/25/22,4310.19,56.91,3990.83,4199.12,4153.26,4200.54,4147.59,4.96E+08,19.08,1.05,52.95
8/26/22,4307.05,43.89,3996.19,4057.66,4198.74,4203.04,4057.66,6.33E+08,21.86,1.05,145.38
8/29/22,4303.97,41.91,4003.46,4030.61,4034.58,4062.99,4017.42,5.05E+08,20.54,1.05,45.57
8/30/22,4300.66,38.82,4009.69,3986.16,4041.25,4044.98,3965.21,5.54E+08,20.78,1.05,79.77
8/31/22,4297.02,36.77,4013.5,3955,4000.67,4015.37,3954.53,8.61E+08,20.7,1.05,60.84
9/1/22,4293.44,38.11,4017.63,3966.85,3936.73,3970.23,3903.65,6.38E+08,20.53,1.05,66.58
9/2/22,4289.56,35.23,4020.21,3924.26,3994.66,4018.43,3906.21,5.81E+08,20.78,1.05,112.22
9/6/22,4285.65,34.18,4020.13,3908.19,3930.89,3942.55,3886.75,6.47E+08,20.52,1.04,55.8
9/7/22,4282.03,42.42,4021.73,3979.87,3909.43,3987.89,3906.03,6.19E+08,19.74,1.05,81.86
9/8/22,4278.57,45.14,4025.42,4006.18,3959.94,4010.5,3944.81,6.24E+08,19.48,1.05,65.69
9/9/22,4275.49,50.94,4030.39,4067.36,4022.94,4076.81,4022.94,5.76E+08,19.56,1.05,53.87
9/12/22,4272.59,54.58,4036.89,4110.41,4083.67,4119.28,4083.67,5.78E+08,19.82,1.05,35.61
9/13/22,4268.75,41.05,4039.04,3932.69,4037.12,4037.12,3921.28,7.73E+08,23.77,1.05,115.84
9/14/22,4265.51,42.2,4041.33,3946.01,3940.73,3961.94,3912.18,6.91E+08,23.24,1.05,49.76
9/15/22,4261.74,39.41,4042.46,3901.35,3932.41,3959.14,3888.28,6.87E+08,23.42,1.05,70.86
9/16/22,4258.27,37.72,4041.87,3873.33,3880.95,3880.95,3837.08,2.09E+09,23.47,1.05,43.87
9/19/22,4255.2,40.33,4041.88,3899.89,3849.91,3900.45,3838.5,6.09E+08,23.62,1.05,61.95
9/20/22,4251.6,37.53,4041.91,3855.93,3875.23,3876.01,3827.54,6.07E+08,23.78,1.05,48.47
9/21/22,4247.85,33.74,4041.34,3789.93,3871.4,3907.07,3789.49,6.51E+08,23.04,1.05,117.58
9/22/22,4243.68,32.06,4040.46,3757.99,3782.36,3790.9,3749.45,6.38E+08,23.07,1.05,41.45
9/23/22,4238.72,28.9,4038.52,3693.23,3727.14,3727.14,3647.47,7.30E+08,22.45,1.05,79.67
9/26/22,4233.49,27.2,4034.35,3655.04,3682.72,3715.67,3644.76,7.05E+08,22.32,1.05,70.91
9/27/22,4228.39,26.86,4030.68,3647.29,3686.44,3717.53,3623.29,6.79E+08,22.23,1.05,94.24
9/28/22,4223.42,35.07,4026.33,3719.04,3651.94,3736.74,3640.61,7.33E+08,23.47,1.05,96.13
9/29/22,4218.28,30.97,4019.94,3640.47,3687.01,3687.01,3610.4,6.97E+08,23.87,1.05,76.61
9/30/22,4213.04,28.47,4011.67,3585.62,3633.48,3671.44,3584.13,9.83E+08,23.94,1.05,87.31
10/3/22,4207.88,37.65,4006.01,3678.43,3609.78,3698.35,3604.93,7.66E+08,25.16,1.05,93.42
10/4/22,4203.49,46.6,4002.49,3790.93,3726.46,3791.92,3726.46,7.46E+08,27.16,1.05,65.46
10/5/22,4199.3,46.11,3999.74,3783.28,3753.25,3806.91,3722.66,6.41E+08,27.1,1.05,84.25
10/6/22,4195.19,43.64,3994.16,3744.52,3771.97,3797.93,3739.22,6.48E+08,26.65,1.05,58.71
10/7/22,4190.14,37.73,3985.5,3639.66,3706.74,3706.74,3620.73,7.58E+08,26.09,1.05,86.01
10/10/22,4184.72,36.36,3975.14,3612.39,3647.51,3652.17,3588.1,6.04E+08,26.1,1.05,64.07
10/11/22,4179.03,35.16,3964.55,3588.84,3595.86,3640.66,3568.45,7.27E+08,26.01,1.05,72.21
10/12/22,4172.96,34.55,3954.26,3577.03,3590.83,3608.34,3573.86,6.46E+08,25.98,1.05,34.48
10/13/22,4167.38,42.97,3944.56,3669.91,3520.37,3685.41,3491.58,8.41E+08,27.35,1.05,193.83
10/14/22,4161.33,38.04,3933.18,3583.07,3690.41,3712,3579.68,7.36E+08,27.99,1.05,132.32
10/17/22,4155.83,45.4,3923.84,3677.95,3638.65,3689.73,3638.65,7.19E+08,29.32,1.05,51.08
10/18/22,4150.59,48.33,3915.43,3719.98,3746.26,3762.79,3686.53,6.79E+08,28.96,1.05,76.26
10/19/22,4145.09,46.74,3906.89,3695.16,3703.11,3728.58,3666.51,6.23E+08,28.85,1.05,62.07
10/20/22,4139.45,44.85,3896,3665.78,3689.05,3736,3656.44,6.77E+08,28.34,1.05,79.56
10/21/22,4134.71,51.14,3886.91,3752.75,3657.1,3757.89,3647.42,9.02E+08,29.19,1.05,110.47
10/24/22,4130.22,54.03,3877.25,3797.34,3762.01,3810.74,3741.65,6.77E+08,26.57,1.05,69.09
10/25/22,4126.13,57.77,3868.49,3859.11,3799.44,3862.85,3799.44,7.06E+08,27.05,1.05,63.41
10/26/22,4121.93,55.52,3859,3830.6,3825.97,3886.15,3824.07,7.61E+08,26.93,1.05,62.08
10/27/22,4117.4,53.69,3849.66,3807.3,3834.69,3859.95,3803.79,8.32E+08,26.91,1.05,56.16
10/28/22,4113.27,59.49,3842.01,3901.06,3808.26,3905.42,3808.26,7.43E+08,27.85,1.05,97.16
10/31/22,4109.34,57.1,3834.88,3871.98,3881.85,3893.73,3863.18,8.47E+08,27.73,1.05,30.55
11/1/22,4105.3,55.78,3829.24,3856.1,3901.79,3911.79,3843.8,6.56E+08,27.23,1.05,67.99
11/2/22,4101.22,48.48,3821.86,3759.69,3852.9,3894.44,3758.68,8.19E+08,28.21,1.05,135.76
11/3/22,4097.15,45.81,3813.44,3719.89,3733.25,3750.59,3698.15,7.16E+08,27.89,1.05,52.44
11/4/22,4093.59,49.61,3804.87,3770.55,3766.98,3796.34,3708.84,7.62E+08,27.96,1.05,87.5
11/7/22,4090.64,52.19,3799.86,3806.8,3780.71,3813.95,3764.7,6.50E+08,28.06,1.06,49.25
11/8/22,4087.73,53.7,3795.81,3828.11,3817.02,3859.4,3786.28,6.47E+08,27.53,1.06,73.12
11/9/22,4084.69,47.67,3791.05,3748.57,3810.94,3818.2,3744.22,6.67E+08,27.51,1.06,73.98
11/10/22,4082.72,60.23,3791.08,3956.37,3859.89,3958.33,3859.89,9.28E+08,31.26,1.07,98.44
11/11/22,4081.05,61.96,3791.6,3992.93,3963.72,4001.48,3944.82,7.61E+08,30.56,1.07,56.66
11/14/22,4078.68,59.25,3792.26,3957.25,3977.97,4008.97,3956.4,6.73E+08,29.54,1.07,52.57
11/15/22,4076.06,61.02,3793.93,3991.73,4006.41,4028.84,3953.17,7.14E+08,29.6,1.07,75.67
11/16/22,4073.12,58.41,3793.51,3958.79,3976.82,3983.09,3954.34,6.27E+08,29.53,1.07,28.75
11/17/22,4069.91,57.42,3792.32,3946.56,3919.26,3954.33,3906.54,5.61E+08,28.05,1.07,47.79
11/18/22,4067.34,58.58,3790.28,3965.34,3966.39,3979.89,3935.98,6.59E+08,27.87,1.07,43.91
11/21/22,4064.59,57.21,3787.07,3949.94,3956.23,3962,3933.34,5.55E+08,27.8,1.07,28.66
11/22/22,4062.19,60.66,3788.49,4003.58,3965.51,4005.88,3956.88,5.42E+08,27.88,1.07,49
11/23/22,4059.72,62.11,3790.11,4027.26,4000.3,4033.78,3998.66,4.36E+08,27.06,1.07,35.12
11/25/22,4056.91,61.99,3792.61,4026.12,4023.34,4034.02,4020.76,2.35E+08,25.76,1.07,13.26
11/28/22,4054.21,55.74,3794.42,3963.94,4005.36,4012.27,3955.77,6.02E+08,25.46,1.07,56.5
11/29/22,4051.91,55.13,3795.58,3957.63,3964.19,3976.77,3937.65,5.17E+08,25.34,1.07,39.12
11/30/22,4050.3,63.46,3800.06,4080.11,3957.18,4080.11,3938.58,1.41E+09,26.55,1.07,141.53
12/1/22,4048.33,63.09,3805.79,4076.57,4087.14,4100.51,4050.87,6.34E+08,26.35,1.07,49.64
12/2/22,4046.31,62.56,3812.07,4071.7,4040.17,4080.48,4026.63,5.49E+08,25.66,1.07,53.85
12/5/22,4044.4,55.07,3818.18,3998.84,4052.02,4052.45,3984.49,5.89E+08,26.23,1.07,67.96
12/6/22,4042.37,49.98,3823.9,3941.26,3996.63,4001.51,3918.39,6.46E+08,26.28,1.07,83.12
12/7/22,4040.51,49.36,3829.64,3933.92,3933.28,3957.57,3922.68,6.30E+08,26.17,1.07,34.89
12/8/22,4039.2,51.97,3834.52,3963.51,3947.79,3974.19,3935.83,5.83E+08,26.15,1.07,38.36
12/9/22,4037.43,49.28,3840.4,3934.38,3954.17,3977.02,3933.04,5.82E+08,25.28,1.07,43.98
12/12/22,4035.46,54.21,3848.5,3990.56,3939.29,3990.71,3935.3,6.19E+08,25.49,1.07,55.41
12/13/22,4033.69,56.56,3855.33,4019.65,4069.38,4100.96,3993.03,9.00E+08,25.51,1.07,107.93
12/14/22,4032.13,54.06,3859.41,3995.32,4015.54,4053.76,3965.65,7.51E+08,24.25,1.07,88.11
12/15/22,4029.68,45.23,3861.66,3895.75,3958.37,3958.37,3879.45,7.95E+08,25.33,1.07,78.92
12/16/22,4027.12,42.01,3863.82,3852.36,3890.91,3890.91,3827.91,2.48E+09,25.33,1.07,63
12/19/22,4024.57,39.59,3867.38,3817.66,3853.79,3854.86,3800.04,6.66E+08,25.34,1.07,54.82
12/20/22,4022.67,40.01,3871.56,3821.62,3810.47,3838.24,3795.62,6.05E+08,25.29,1.07,42.62
12/21/22,4021.21,45.9,3877.36,3878.44,3839.49,3889.82,3839.49,5.79E+08,24.8,1.07,50.33
12/22/22,4018.93,41.57,3882.26,3822.39,3853.26,3853.26,3764.49,6.19E+08,19.09,1.07,88.77
12/23/22,4016.86,43.85,3885.76,3844.82,3815.11,3845.8,3797.01,4.08E+08,18.95,1.07,48.79
12/27/22,4014.98,42.61,3890.69,3829.25,3843.34,3846.65,3813.22,4.50E+08,18.82,1.07,33.43
12/28/22,4013.03,39.07,3892.79,3783.22,3829.56,3848.32,3780.78,4.38E+08,18.84,1.07,67.54
12/29/22,4010.97,46,3895.38,3849.28,3805.45,3858.19,3805.45,4.67E+08,19.57,1.07,52.74
12/30/22,4008.38,45.18,3898.26,3839.5,3829.06,3839.85,3800.34,5.12E+08,19.57,1.07,39.51
1/3/23,4005.44,43.86,3901.43,3824.14,3853.29,3878.46,3794.33,6.61E+08,19.51,1.07,84.13
1/4/23,4002.39,46.99,3903.44,3852.97,3840.36,3873.16,3815.77,7.22E+08,19.66,1.07,57.39
1/5/23,3999.12,42.97,3903.65,3808.1,3839.74,3839.74,3802.42,6.32E+08,19.4,1.07,37.32
1/6/23,3996.04,51.61,3904.37,3895.08,3823.37,3906.19,3809.56,6.62E+08,20.61,1.08,96.63
1/9/23,3993.22,51.32,3905.6,3892.09,3910.82,3950.57,3890.42,6.68E+08,20.61,1.07,60.15
1/10/23,3990.21,53.84,3907.84,3919.25,3888.57,3919.83,3877.29,5.52E+08,20.25,1.08,42.54
1/11/23,3987.35,58.16,3909.21,3969.61,3932.35,3970.07,3928.54,6.41E+08,20.63,1.08,41.53
1/12/23,3984.39,59.26,3911.43,3983.17,3977.57,3997.76,3937.56,6.32E+08,18.4,1.08,60.2
1/13/23,3981.22,60.58,3914.29,3999.09,3960.6,4003.95,3947.67,5.74E+08,18.45,1.08,56.28
1/17/23,3978.17,59.52,3918.92,3990.97,3999.28,4015.39,3984.57,6.78E+08,18.46,1.07,30.82
1/18/23,3975.16,52.04,3923.1,3928.86,4002.25,4014.16,3926.59,6.74E+08,18.26,1.07,87.57
1/19/23,3971.92,48.85,3925.66,3898.85,3911.84,3922.94,3885.54,6.61E+08,17.89,1.07,37.4
1/20/23,3968.87,56,3928.98,3972.61,3909.04,3972.96,3897.86,8.31E+08,18.77,1.07,75.1
1/23/23,3966.35,59.86,3932.81,4019.81,3978.14,4039.31,3971.64,6.16E+08,18.97,1.07,67.67
1/24/23,3964.02,59.52,3938.18,4016.95,4001.74,4023.92,3989.79,4.86E+08,18.82,1.07,34.13
1/25/23,3961.6,59.43,3939.38,4016.22,3982.71,4019.55,3949.06,6.12E+08,18.35,1.07,70.49
1/26/23,3959.47,63.19,3940.73,4060.43,4036.08,4061.57,4013.29,6.09E+08,18.51,1.07,48.28
1/27/23,3957.76,64.01,3943,4070.56,4053.72,4094.21,4048.7,6.27E+08,18.41,1.07,45.51
1/30/23,3955.86,56.88,3943.52,4017.77,4049.27,4063.85,4015.55,5.92E+08,17.14,1.07,48.3
1/31/23,3954.01,61.96,3945.87,4076.6,4020.85,4077.16,4020.44,9.49E+08,17.16,1.07,56.72
2/1/23,3952.64,65.17,3949.33,4119.21,4070.07,4148.95,4037.2,7.91E+08,16.99,1.07,111.75
2/2/23,3951.58,69.14,3953.61,4179.76,4158.68,4195.44,4141.88,8.44E+08,17.36,1.07,53.56
2/3/23,3949.95,63.56,3957.34,4136.48,4136.69,4182.36,4123.36,7.35E+08,17.42,1.07,59
2/6/23,3948.21,60.47,3959.49,4111.08,4119.57,4124.63,4093.38,5.89E+08,16.84,1.07,31.25
2/7/23,3947.06,64.36,3962.23,4164,4105.35,4176.54,4088.39,6.75E+08,17.1,1.08,88.15
2/8/23,3946.29,58.92,3964.06,4117.86,4153.47,4156.85,4111.67,6.51E+08,17.49,1.08,45.18
2/9/23,3945.22,54.98,3966.42,4081.5,4144.25,4156.23,4069.67,6.89E+08,17.26,1.08,86.56
2/10/23,3944.8,55.76,3969.07,4090.46,4068.92,4094.36,4060.79,6.15E+08,16.65,1.08,33.57
2/13/23,3944.56,59.72,3970.22,4137.29,4096.62,4138.9,4092.67,6.01E+08,16.81,1.08,46.23
2/14/23,3943.81,59.58,3971.41,4136.13,4126.7,4159.77,4095.01,5.96E+08,16.71,1.08,64.76
2/15/23,3943.88,60.57,3972.92,4147.6,4119.5,4148.11,4103.98,5.60E+08,16.64,1.08,44.13
2/16/23,3943.56,53.48,3974.76,4090.41,4114.75,4136.54,4089.49,6.05E+08,16.83,1.08,47.05
2/17/23,3943.08,52.17,3977.51,4079.09,4077.39,4081.51,4047.95,6.72E+08,15.69,1.07,33.56
2/21/23,3941.56,43.86,3978.78,3997.34,4052.35,4052.35,3995.19,6.81E+08,16.99,1.07,57.16
2/22/23,3940.78,43.29,3979.33,3991.05,4001.83,4017.37,3976.9,6.18E+08,16.9,1.07,40.47
2/23/23,3940.23,45.86,3980.89,4012.32,4018.6,4028.3,3969.19,6.19E+08,16.55,1.07,59.11
2/24/23,3940.12,41.81,3980.48,3970.04,3973.24,3978.25,3943.08,6.03E+08,16.84,1.07,35.17
2/27/23,3940.03,43.36,3979.73,3982.24,3992.36,4018.05,3973.55,5.53E+08,16.82,1.08,44.5
2/28/23,3940.2,42.16,3979.23,3970.15,3977.19,3997.5,3968.98,9.75E+08,16.83,1.07,28.52
3/1/23,3940.31,40.29,3980.34,3951.39,3963.34,3971.73,3939.05,6.06E+08,16.2,1.07,32.68
3/2/23,3940.1,44.52,3982.92,3981.35,3938.68,3990.84,3928.16,6.10E+08,16.16,1.07,62.68
3/3/23,3940.29,52.32,3987.48,4045.64,3998.02,4048.29,3995.17,6.18E+08,15.89,1.07,53.12
3/6/23,3940.08,52.63,3992.02,4048.42,4055.15,4078.49,4044.61,6.12E+08,15.51,1.08,33.88
3/7/23,3940.4,45.51,3994.18,3986.37,4048.26,4050,3980.31,6.21E+08,16.21,1.08,69.69
3/8/23,3940.85,46.23,3997.57,3992.01,3987.55,4000.41,3969.76,5.39E+08,16.21,1.08,30.65
3/9/23,3940.94,39.05,3999.04,3918.32,3998.66,4017.81,3908.7,6.80E+08,16.74,1.08,109.11
3/10/23,3940.38,34.6,3999.68,3861.59,3912.77,3934.05,3846.32,8.34E+08,17.16,1.08,87.73
3/13/23,3939.95,34.16,4001.14,3855.76,3835.12,3905.05,3808.86,1.01E+09,16.8,1.08,96.19
3/14/23,3939.65,42.56,4002.54,3919.29,3894.01,3937.29,3873.63,9.35E+08,16.97,1.08,63.66
3/15/23,3938.82,40.19,4003.58,3891.93,3876.74,3894.26,3838.24,1.00E+09,16.65,1.08,56.02
3/16/23,3937.83,48,4006.31,3960.28,3878.93,3964.46,3864.11,9.33E+08,16.93,1.08,100.35
3/17/23,3936.75,44.05,4007.58,3916.64,3958.69,3958.91,3901.27,2.63E+09,16.96,1.08,57.64
3/20/23,3936.01,47.76,4010.45,3951.57,3917.47,3956.62,3916.89,8.09E+08,17.2,1.08,39.73
3/21/23,3935.14,52.72,4012.61,4002.87,3975.89,4009.08,3971.19,8.16E+08,17.21,1.08,37.89
3/22/23,3934.28,46.6,4013.5,3936.97,4002.04,4039.49,3936.17,6.93E+08,17.57,1.08,103.32
3/23/23,3933.41,47.76,4014.09,3948.72,3959.21,4007.66,3919.05,7.62E+08,17.47,1.08,88.61
3/24/23,3932.47,49.99,4014.12,3970.99,3939.21,3972.74,3909.16,6.86E+08,17.56,1.08,63.58
3/27/23,3931.77,50.65,4014.01,3977.53,3982.93,4003.83,3970.49,6.40E+08,17.16,1.08,33.34
3/28/23,3931.54,49.97,4013.45,3971.27,3974.13,3979.2,3951.53,5.10E+08,17.16,1.08,27.67
3/29/23,3932.18,55.79,4014.19,4027.81,3999.53,4030.59,3999.53,6.27E+08,17.74,1.08,31.06
3/30/23,3933.68,57.93,4016.63,4050.83,4046.74,4057.85,4032.1,5.36E+08,17.39,1.08,25.75
3/31/23,3935.55,62.86,4020.84,4109.31,4056.18,4110.75,4056.18,8.05E+08,17.91,1.08,54.57
4/3/23,3937.22,64.04,4023.87,4124.51,4102.2,4127.66,4098.79,6.56E+08,16.77,1.08,28.87
4/4/23,3939.39,60.77,4025.49,4100.6,4128.03,4133.13,4086.87,6.23E+08,16.88,1.08,46.26
4/5/23,3941.47,59.37,4026.96,4090.38,4094.5,4099.69,4072.56,6.49E+08,16.85,1.08,27.13
4/6/23,3943.17,60.76,4028.73,4105.02,4081.15,4107.32,4069.84,5.67E+08,16.5,1.08,37.48
4/10/23,3944.92,61.16,4029.71,4109.11,4085.2,4109.5,4072.55,5.30E+08,16.49,1.08,36.95
4/11/23,3946.48,61.14,4030.48,4108.94,4110.29,4124.26,4102.61,5.38E+08,16.44,1.08,21.65
4/12/23,3947.39,58.28,4031.96,4091.95,4121.72,4134.37,4086.94,5.90E+08,16.43,1.08,47.43
4/13/23,3948.62,64.06,4033.35,4146.22,4100.04,4150.26,4099.4,6.23E+08,16.71,1.08,50.86
4/14/23,3950.2,62.58,4033.72,4137.64,4140.11,4163.19,4113.2,5.66E+08,16.11,1.08,49.99
4/17/23,3951.86,64.01,4033.15,4151.32,4137.17,4151.72,4123.18,5.70E+08,16.13,1.08,28.54
4/18/23,3953.71,64.38,4033.52,4154.87,4164.26,4169.48,4140.36,5.57E+08,15.31,1.08,29.12
4/19/23,3955.35,64.31,4034.39,4154.52,4139.33,4162.57,4134.49,5.45E+08,15.32,1.08,28.08
4/20/23,3956.84,59.28,4033.7,4129.79,4130.48,4148.57,4114.57,6.50E+08,14.21,1.08,34
4/21/23,3958.29,59.79,4034.02,4133.52,4132.14,4138.02,4113.86,6.74E+08,13.28,1.08,24.16
4/24/23,3959.46,60.3,4035.13,4137.04,4132.07,4142.41,4117.77,5.46E+08,13.24,1.08,24.64
4/25/23,3960.32,48.15,4034.75,4071.63,4126.43,4126.43,4071.38,6.52E+08,13.61,1.08,55.05
4/26/23,3961.33,45.78,4033.13,4055.99,4087.78,4089.67,4049.35,6.88E+08,13.46,1.08,40.32
4/27/23,3962.91,57.29,4033.11,4135.35,4075.29,4138.24,4075.29,7.02E+08,13.69,1.08,62.95
4/28/23,3964.75,61.11,4033.55,4169.48,4129.63,4170.06,4127.18,7.87E+08,13.26,1.08,42.88
5/1/23,3966.64,60.83,4035.1,4167.87,4166.79,4186.92,4164.12,6.01E+08,13.11,1.08,22.8
5/2/23,3967.92,53.07,4035.91,4119.58,4164.1,4164.1,4089.72,6.84E+08,13.25,1.08,74.38
5/3/23,3969.22,49.05,4037.77,4090.75,4122.25,4148.3,4088.86,6.81E+08,12.35,1.08,59.44
5/4/23,3969.84,45.27,4039.18,4061.22,4082.55,4082.61,4048.28,7.27E+08,12.59,1.08,34.33
5/5/23,3970.72,54.81,4041.66,4136.25,4084.73,4147.02,4084.73,6.61E+08,13.57,1.08,62.29
5/8/23,3971.42,55.02,4045.02,4138.12,4136.98,4142.3,4123.81,5.42E+08,13.57,1.08,18.49
5/9/23,3972.21,52.36,4047.76,4119.17,4124.25,4130.35,4116.65,5.80E+08,13.66,1.08,13.7
5/10/23,3973.06,54.66,4051.11,4137.64,4143.74,4154.28,4098.92,6.31E+08,13.11,1.08,55.36
5/11/23,3974.11,53.6,4054.69,4130.62,4132.24,4132.8,4109.29,5.90E+08,13.04,1.08,23.51
5/12/23,3974.61,52.58,4057.55,4124.08,4138.54,4143.74,4099.12,5.52E+08,12.35,1.08,44.62
5/15/23,3974.93,54.33,4059.36,4136.28,4126.65,4141.25,4110.27,5.43E+08,12.33,1.08,30.98
5/16/23,3974.83,50.03,4060.59,4109.9,4127.95,4135.54,4109.86,5.61E+08,12.36,1.08,25.68
5/17/23,3975.03,56.84,4064.04,4158.77,4122.85,4164.67,4113.62,6.66E+08,12.82,1.08,51.05
5/18/23,3975.56,61.4,4068.16,4198.05,4157.68,4202.2,4153.5,6.53E+08,13.06,1.08,48.7
5/19/23,3975.75,60.34,4073.63,4191.98,4204.15,4212.91,4180.2,6.86E+08,13.08,1.08,32.71
5/22/23,3975.95,60.42,4080.25,4192.63,4190.78,4209.22,4179.68,5.59E+08,13.08,1.08,29.54
5/23/23,3975.95,52.31,4086.05,4145.58,4176.8,4185.68,4142.54,6.25E+08,13.49,1.08,43.14
5/24/23,3975.83,47.85,4089.97,4115.24,4132.96,4132.96,4103.98,5.82E+08,13.08,1.08,28.98
5/25/23,3975.97,52.98,4095.15,4151.28,4155.71,4165.74,4129.73,7.43E+08,13.34,1.08,36.01
5/26/23,3975.95,59.44,4100.06,4205.45,4156.16,4212.87,4156.16,6.97E+08,13.86,1.08,56.71
5/30/23,3975.94,59.44,4105.83,4205.52,4226.71,4231.1,4192.18,6.82E+08,13.86,1.08,38.92
5/31/23,3975.44,55.27,4110.4,4179.83,4190.74,4195.44,4166.15,1.76E+09,14,1.08,29.29
6/1/23,3975.06,60.11,4114.76,4221.02,4183.03,4232.43,4171.64,7.21E+08,14.15,1.08,60.79
6/2/23,3974.94,66,4121.67,4282.37,4241.01,4290.67,4241.01,7.06E+08,14.73,1.08,49.66
6/5/23,3974.94,64.56,4128.17,4273.79,4282.99,4299.28,4266.82,5.97E+08,14.76,1.08,32.46
6/6/23,3974.94,65.51,4134.43,4283.85,4271.34,4288.33,4263.09,5.81E+08,13.78,1.08,25.24
6/7/23,3975.14,62.59,4140.23,4267.52,4285.47,4299.19,4263.96,7.42E+08,13.78,1.08,35.23
6/8/23,3975.92,65.29,4146.68,4293.93,4268.69,4298.01,4261.07,5.93E+08,12.74,1.08,36.94
6/9/23,3976.77,65.78,4152.1,4298.86,4304.88,4322.62,4291.7,5.78E+08,12.56,1.08,30.92
6/12/23,3977.76,69.59,4157.87,4338.93,4308.32,4340.13,4304.37,6.61E+08,12.79,1.08,35.76
6/13/23,3978.61,72.1,4163.06,4369.01,4352.61,4375.37,4349.31,6.58E+08,12.22,1.08,26.06
6/14/23,3980.18,72.39,4168.02,4372.59,4366.29,4391.82,4337.85,7.27E+08,11.91,1.08,53.97
6/15/23,3982.16,76.36,4174.53,4425.84,4365.33,4439.2,4362.6,7.48E+08,11.88,1.08,76.6
6/16/23,3984.28,72.92,4180.91,4409.59,4440.95,4448.47,4407.44,2.04E+09,11.03,1.08,41.03
6/20/23,3986.44,68.64,4186.58,4388.71,4396.11,4400.15,4367.19,7.25E+08,11.22,1.08,32.96
